ID,Round,Home,Away,Phase,Team_In_Poss,Location,Side,Play_Start,Points_Difference,Seconds_Remaining,Yellow_Cards_Own,Yellow_Cards_Opp,Red_Cards_Own,Red_Cards_Opp,Outcome
14430,9,Bath,Sale,3,Away,10m-Half (own),Centre,Lineout,7,1531,0,0,0,0,Against Converted Try (-7)
14431,9,Bath,Sale,1,Home,10m-Half (own),Centre,Kick (Open Play),-7,1527,0,0,0,0,For Converted Try (+7)
14432,9,Bath,Sale,2,Home,10m-Half (own),Centre,Kick (Open Play),-7,1521,0,0,0,0,For Converted Try (+7)
14433,9,Bath,Sale,1,Away,22m-10m (own),Left,Kick (Open Play),7,1514,0,0,0,0,Against Converted Try (-7)
14434,9,Bath,Sale,2,Away,22m-10m (own),Left,Kick (Open Play),7,1506,0,0,0,0,Against Converted Try (-7)
14435,9,Bath,Sale,3,Away,22m-10m (own),Left,Kick (Open Play),7,1489,0,0,0,0,Against Converted Try (-7)
14436,9,Bath,Sale,1,Home,10m-Half (own),Right,Kick (Open Play),-7,1478,0,0,0,0,For Converted Try (+7)
14437,9,Bath,Sale,2,Home,10m-Half (own),Centre,Kick (Open Play),-7,1470,0,0,0,0,For Converted Try (+7)
14438,9,Bath,Sale,3,Home,10m-Half (own),Centre,Kick (Open Play),-7,1464,0,0,0,0,For Converted Try (+7)
14439,9,Bath,Sale,1,Away,Half-10m (opp),Centre,Scrum,7,1374,0,0,0,0,Against Converted Try (-7)
14440,9,Bath,Sale,1,Home,22m-10m (own),Right,Turnover Steal,-7,1353,0,0,0,0,For Converted Try (+7)
14441,9,Bath,Sale,2,Home,22m-10m (own),Centre,Turnover Steal,-7,1347,0,0,0,0,For Converted Try (+7)
14442,9,Bath,Sale,3,Home,22m-10m (own),Centre,Turnover Steal,-7,1340,0,0,0,0,For Converted Try (+7)
14443,9,Bath,Sale,1,Away,22m-10m (own),Right,Kick (Open Play),7,1313,0,0,0,0,Against Converted Try (-7)
14444,9,Bath,Sale,1,Home,22m-10m (own),Centre,Kick (Open Play),-7,1308,0,0,0,0,For Converted Try (+7)
14445,9,Bath,Sale,1,Away,22m-10m (own),Left,Kick (Open Play),7,1301,0,0,0,0,Against Converted Try (-7)
14446,9,Bath,Sale,2,Away,Half-10m (opp),Left,Kick (Open Play),7,1290,0,0,0,0,Against Converted Try (-7)
14447,9,Bath,Sale,3,Away,Half-10m (opp),Centre,Kick (Open Play),7,1282,0,0,0,0,Against Converted Try (-7)
14448,9,Bath,Sale,4,Away,22m-5m (opp),Centre,Kick (Open Play),7,1273,0,0,0,0,Against Converted Try (-7)
14449,9,Bath,Sale,5,Away,22m-5m (opp),Right,Kick (Open Play),7,1258,0,0,0,0,Against Converted Try (-7)
14450,9,Bath,Sale,6,Away,22m-5m (opp),Right,Kick (Open Play),7,1251,0,0,0,0,Against Converted Try (-7)
14451,9,Bath,Sale,7,Away,22m-5m (opp),Centre,Kick (Open Play),7,1242,0,0,0,0,Against Converted Try (-7)
14452,9,Bath,Sale,8,Away,22m-5m (opp),Centre,Kick (Open Play),7,1237,0,0,0,0,Against Converted Try (-7)
14453,9,Bath,Sale,9,Away,22m-5m (opp),Centre,Kick (Open Play),7,1231,0,0,0,0,Against Converted Try (-7)
14454,9,Bath,Sale,10,Away,22m-5m (opp),Left,Kick (Open Play),7,1220,0,0,0,0,Against Converted Try (-7)
14455,9,Bath,Sale,11,Away,10m-22m (opp),Centre,Kick (Open Play),7,1211,0,0,0,0,Against Converted Try (-7)
14456,9,Bath,Sale,12,Away,10m-22m (opp),Centre,Kick (Open Play),7,1205,0,0,0,0,Against Converted Try (-7)
14457,9,Bath,Sale,1,Home,Goal-5m (own),Centre,Kick (Open Play),-7,1199,0,0,0,0,For Converted Try (+7)
14458,9,Bath,Sale,1,Away,5m-22m (own),Right,Kick (Open Play),7,1186,0,0,0,0,Against Converted Try (-7)
14459,9,Bath,Sale,1,Home,10m-22m (opp),Left,Lineout,-7,1160,0,0,0,0,For Converted Try (+7)
14460,9,Bath,Sale,2,Home,10m-22m (opp),Centre,Lineout,-7,1149,0,0,0,0,For Converted Try (+7)
14461,9,Bath,Sale,3,Home,10m-22m (opp),Centre,Lineout,-7,1142,0,0,0,0,For Converted Try (+7)
14462,9,Bath,Sale,4,Home,Half-10m (opp),Right,Lineout,-7,1136,0,0,0,0,For Converted Try (+7)
14463,9,Bath,Sale,5,Home,10m-22m (opp),Right,Lineout,-7,1127,0,0,0,0,For Converted Try (+7)
14464,9,Bath,Sale,6,Home,10m-22m (opp),Right,Lineout,-7,1120,0,0,0,0,For Converted Try (+7)
14465,9,Bath,Sale,7,Home,10m-22m (opp),Centre,Lineout,-7,1112,0,0,0,0,For Converted Try (+7)
14466,9,Bath,Sale,8,Home,10m-22m (opp),Centre,Lineout,-7,1103,0,0,0,0,For Converted Try (+7)
14467,9,Bath,Sale,9,Home,10m-22m (opp),Left,Lineout,-7,1094,0,0,0,0,For Converted Try (+7)
14468,9,Bath,Sale,10,Home,10m-22m (opp),Centre,Lineout,-7,1088,0,0,0,0,For Converted Try (+7)
14469,9,Bath,Sale,1,Away,5m-22m (own),Centre,Kick (Open Play),7,1082,0,0,0,0,Against Converted Try (-7)
14470,9,Bath,Sale,2,Away,5m-22m (own),Centre,Kick (Open Play),7,1068,0,0,0,0,Against Converted Try (-7)
14471,9,Bath,Sale,3,Away,5m-22m (own),Centre,Kick (Open Play),7,1061,0,0,0,0,Against Converted Try (-7)
14472,9,Bath,Sale,1,Home,Half-10m (opp),Right,Lineout,-7,1022,0,0,0,0,For Converted Try (+7)
14473,9,Bath,Sale,1,Away,22m-10m (own),Left,Turnover Steal,7,1019,0,0,0,0,Against Converted Try (-7)
14474,9,Bath,Sale,1,Home,5m-22m (own),Right,Kick (Open Play),-7,1013,0,0,0,0,For Converted Try (+7)
14475,9,Bath,Sale,2,Home,22m-10m (own),Centre,Kick (Open Play),-7,1001,0,0,0,0,For Converted Try (+7)
14476,9,Bath,Sale,3,Home,22m-10m (own),Centre,Kick (Open Play),-7,986,0,0,0,0,For Converted Try (+7)
14477,9,Bath,Sale,1,Home,10m-Half (own),Right,Kick (Open Play),-7,975,0,0,0,0,For Converted Try (+7)
14478,9,Bath,Sale,1,Away,5m-22m (own),Centre,Kick (Open Play),7,968,0,0,0,0,Against Converted Try (-7)
14479,9,Bath,Sale,1,Home,Half-10m (opp),Right,Lineout,-7,941,0,0,0,0,For Converted Try (+7)
14480,9,Bath,Sale,2,Home,10m-22m (opp),Centre,Lineout,-7,914,0,0,0,0,For Converted Try (+7)
14481,9,Bath,Sale,3,Home,10m-22m (opp),Centre,Lineout,-7,908,0,0,0,0,For Converted Try (+7)
14482,9,Bath,Sale,4,Home,Half-10m (opp),Centre,Lineout,-7,900,0,0,0,0,For Converted Try (+7)
14483,9,Bath,Sale,5,Home,Half-10m (opp),Centre,Lineout,-7,892,0,0,0,0,For Converted Try (+7)
14484,9,Bath,Sale,6,Home,Half-10m (opp),Left,Lineout,-7,885,0,0,0,0,For Converted Try (+7)
14485,9,Bath,Sale,7,Home,Half-10m (opp),Centre,Lineout,-7,880,0,0,0,0,For Converted Try (+7)
14486,9,Bath,Sale,8,Home,Half-10m (opp),Centre,Lineout,-7,874,0,0,0,0,For Converted Try (+7)
14487,9,Bath,Sale,1,Home,10m-Half (own),Centre,Restart Kick,-7,788,0,0,0,0,For Converted Try (+7)
14488,9,Bath,Sale,2,Home,Half-10m (opp),Right,Restart Kick,-7,782,0,0,0,0,For Converted Try (+7)
14489,9,Bath,Sale,3,Home,Half-10m (opp),Centre,Restart Kick,-7,773,0,0,0,0,For Converted Try (+7)
14490,9,Bath,Sale,4,Home,Half-10m (opp),Right,Restart Kick,-7,765,0,0,0,0,For Converted Try (+7)
14491,9,Bath,Sale,5,Home,Half-10m (opp),Centre,Restart Kick,-7,758,0,0,0,0,For Converted Try (+7)
14492,9,Bath,Sale,6,Home,Half-10m (opp),Centre,Restart Kick,-7,752,0,0,0,0,For Converted Try (+7)
14493,9,Bath,Sale,7,Home,Half-10m (opp),Centre,Restart Kick,-7,743,0,0,0,0,For Converted Try (+7)
14494,9,Bath,Sale,8,Home,Half-10m (opp),Centre,Restart Kick,-7,735,0,0,0,0,For Converted Try (+7)
14495,9,Bath,Sale,9,Home,10m-Half (own),Centre,Restart Kick,-7,724,0,0,0,0,For Converted Try (+7)
14496,9,Bath,Sale,10,Home,10m-Half (own),Centre,Restart Kick,-7,718,0,0,0,0,For Converted Try (+7)
14497,9,Bath,Sale,11,Home,10m-Half (own),Centre,Restart Kick,-7,711,0,0,0,0,For Converted Try (+7)
14498,9,Bath,Sale,1,Away,5m-22m (own),Left,Lineout,7,676,0,0,0,0,Against Converted Try (-7)
14499,9,Bath,Sale,1,Home,10m-22m (opp),Left,Kick (Open Play),-7,648,0,0,0,0,For Converted Try (+7)
14500,9,Bath,Sale,2,Home,10m-22m (opp),Centre,Kick (Open Play),-7,641,0,0,0,0,For Converted Try (+7)
14501,9,Bath,Sale,3,Home,10m-22m (opp),Centre,Kick (Open Play),-7,636,0,0,0,0,For Converted Try (+7)
14502,9,Bath,Sale,4,Home,10m-22m (opp),Centre,Kick (Open Play),-7,629,0,0,0,0,For Converted Try (+7)
14503,9,Bath,Sale,5,Home,10m-22m (opp),Centre,Kick (Open Play),-7,624,0,0,0,0,For Converted Try (+7)
14504,9,Bath,Sale,6,Home,10m-22m (opp),Right,Kick (Open Play),-7,618,0,0,0,0,For Converted Try (+7)
14505,9,Bath,Sale,7,Home,10m-22m (opp),Centre,Kick (Open Play),-7,612,0,0,0,0,For Converted Try (+7)
14506,9,Bath,Sale,8,Home,10m-22m (opp),Centre,Kick (Open Play),-7,605,0,0,0,0,For Converted Try (+7)
14507,9,Bath,Sale,1,Away,22m-10m (own),Centre,Turnover Steal,7,598,0,0,0,0,Against Converted Try (-7)
14508,9,Bath,Sale,1,Home,10m-Half (own),Centre,Kick (Open Play),-7,588,0,0,0,0,For Converted Try (+7)
14509,9,Bath,Sale,2,Home,10m-Half (own),Centre,Kick (Open Play),-7,582,0,0,0,0,For Converted Try (+7)
14510,9,Bath,Sale,3,Home,Half-10m (opp),Right,Kick (Open Play),-7,576,0,0,0,0,For Converted Try (+7)
14511,9,Bath,Sale,4,Home,Half-10m (opp),Centre,Kick (Open Play),-7,570,0,0,0,0,For Converted Try (+7)
14512,9,Bath,Sale,5,Home,Half-10m (opp),Centre,Kick (Open Play),-7,565,0,0,0,0,For Converted Try (+7)
14513,9,Bath,Sale,6,Home,Half-10m (opp),Centre,Kick (Open Play),-7,560,0,0,0,0,For Converted Try (+7)
14514,9,Bath,Sale,7,Home,Half-10m (opp),Centre,Kick (Open Play),-7,555,0,0,0,0,For Converted Try (+7)
14515,9,Bath,Sale,8,Home,Half-10m (opp),Right,Kick (Open Play),-7,546,0,0,0,0,For Converted Try (+7)
14516,9,Bath,Sale,9,Home,Half-10m (opp),Centre,Kick (Open Play),-7,534,0,0,0,0,For Converted Try (+7)
14517,9,Bath,Sale,10,Home,Half-10m (opp),Centre,Kick (Open Play),-7,530,0,0,0,0,For Converted Try (+7)
14518,9,Bath,Sale,1,Home,22m-10m (own),Right,Restart Kick,0,402,0,0,0,0,End of Half / Match (0)
14519,9,Bath,Sale,2,Home,5m-22m (own),Right,Restart Kick,0,396,0,0,0,0,End of Half / Match (0)
14520,9,Bath,Sale,1,Home,Half-10m (opp),Right,Lineout,0,345,0,0,0,0,End of Half / Match (0)
14521,9,Bath,Sale,1,Home,10m-22m (opp),Right,Lineout,0,314,0,0,0,0,End of Half / Match (0)
14522,9,Bath,Sale,1,Away,22m-10m (own),Left,Turnover Steal,0,310,0,0,0,0,End of Half / Match (0)
14523,9,Bath,Sale,2,Away,22m-10m (own),Left,Turnover Steal,0,302,0,0,0,0,End of Half / Match (0)
14524,9,Bath,Sale,1,Home,22m-10m (own),Right,Kick (Open Play),0,287,0,0,0,0,End of Half / Match (0)
14525,9,Bath,Sale,2,Home,22m-10m (own),Right,Kick (Open Play),0,279,0,0,0,0,End of Half / Match (0)
14526,9,Bath,Sale,3,Home,22m-10m (own),Right,Kick (Open Play),0,269,0,0,0,0,End of Half / Match (0)
14527,9,Bath,Sale,1,Away,10m-Half (own),Left,Kick (Open Play),0,260,0,0,0,0,End of Half / Match (0)
14528,9,Bath,Sale,1,Away,10m-Half (own),Left,Scrum,0,193,0,0,0,0,End of Half / Match (0)
14529,9,Bath,Sale,1,Home,10m-22m (opp),Centre,Scrum,0,112,0,0,0,0,End of Half / Match (0)
14530,9,Bath,Sale,2,Home,10m-22m (opp),Right,Scrum,0,41,0,0,0,0,End of Half / Match (0)
14531,9,Bath,Sale,3,Home,10m-22m (opp),Centre,Scrum,0,37,0,0,0,0,End of Half / Match (0)
14532,9,Bath,Sale,4,Home,10m-22m (opp),Centre,Scrum,0,29,0,0,0,0,End of Half / Match (0)
14533,9,Bath,Sale,5,Home,10m-22m (opp),Centre,Scrum,0,25,0,0,0,0,End of Half / Match (0)
14534,9,Bath,Sale,6,Home,10m-22m (opp),Centre,Scrum,0,19,0,0,0,0,End of Half / Match (0)
14535,9,Bath,Sale,7,Home,10m-22m (opp),Left,Scrum,0,14,0,0,0,0,End of Half / Match (0)
14536,9,Bath,Sale,1,Away,22m-10m (own),Centre,Turnover Steal,0,8,0,0,0,0,End of Half / Match (0)
14537,9,Bath,Sale,2,Away,22m-10m (own),Left,Turnover Steal,0,0,0,0,0,0,End of Half / Match (0)
14538,10,Wasps,Bath,1,Away,5m-22m (own),Left,Restart Kick,0,4798,0,0,0,0,Against Penalty Kick (-3)
14539,10,Wasps,Bath,1,Home,10m-22m (opp),Right,Kick (Open Play),0,4778,0,0,0,0,For Penalty Kick (+3)
14540,10,Wasps,Bath,2,Home,22m-5m (opp),Right,Kick (Open Play),0,4771,0,0,0,0,For Penalty Kick (+3)
14541,10,Wasps,Bath,3,Home,22m-5m (opp),Right,Kick (Open Play),0,4767,0,0,0,0,For Penalty Kick (+3)
14542,10,Wasps,Bath,4,Home,22m-5m (opp),Centre,Kick (Open Play),0,4760,0,0,0,0,For Penalty Kick (+3)
14543,10,Wasps,Bath,5,Home,22m-5m (opp),Centre,Kick (Open Play),0,4756,0,0,0,0,For Penalty Kick (+3)
14544,10,Wasps,Bath,6,Home,22m-5m (opp),Centre,Kick (Open Play),0,4750,0,0,0,0,For Penalty Kick (+3)
14545,10,Wasps,Bath,7,Home,22m-5m (opp),Centre,Kick (Open Play),0,4745,0,0,0,0,For Penalty Kick (+3)
14546,10,Wasps,Bath,8,Home,22m-5m (opp),Right,Kick (Open Play),0,4735,0,0,0,0,For Penalty Kick (+3)
14547,10,Wasps,Bath,9,Home,22m-5m (opp),Centre,Kick (Open Play),0,4729,0,0,0,0,For Penalty Kick (+3)
14548,10,Wasps,Bath,10,Home,22m-5m (opp),Left,Kick (Open Play),0,4718,0,0,0,0,For Penalty Kick (+3)
14549,10,Wasps,Bath,11,Home,22m-5m (opp),Centre,Kick (Open Play),0,4712,0,0,0,0,For Penalty Kick (+3)
14550,10,Wasps,Bath,12,Home,22m-5m (opp),Centre,Kick (Open Play),0,4702,0,0,0,0,For Penalty Kick (+3)
14551,10,Wasps,Bath,1,Home,5m-22m (own),Left,Restart Kick,3,4610,0,0,0,0,Against Penalty Kick (-3)
14552,10,Wasps,Bath,2,Home,5m-22m (own),Left,Restart Kick,3,4599,0,0,0,0,Against Penalty Kick (-3)
14553,10,Wasps,Bath,3,Home,5m-22m (own),Left,Restart Kick,3,4591,0,0,0,0,Against Penalty Kick (-3)
14554,10,Wasps,Bath,1,Away,10m-Half (own),Right,Kick (Open Play),-3,4575,0,0,0,0,For Penalty Kick (+3)
14555,10,Wasps,Bath,2,Away,22m-5m (opp),Right,Kick (Open Play),-3,4564,0,0,0,0,For Penalty Kick (+3)
14556,10,Wasps,Bath,3,Away,22m-5m (opp),Centre,Kick (Open Play),-3,4557,0,0,0,0,For Penalty Kick (+3)
14557,10,Wasps,Bath,4,Away,22m-5m (opp),Centre,Kick (Open Play),-3,4553,0,0,0,0,For Penalty Kick (+3)
14558,10,Wasps,Bath,5,Away,22m-5m (opp),Centre,Kick (Open Play),-3,4547,0,0,0,0,For Penalty Kick (+3)
14559,10,Wasps,Bath,6,Away,22m-5m (opp),Centre,Kick (Open Play),-3,4542,0,0,0,0,For Penalty Kick (+3)
14560,10,Wasps,Bath,7,Away,5m-Goal (opp),Centre,Kick (Open Play),-3,4538,0,0,0,0,For Penalty Kick (+3)
14561,10,Wasps,Bath,1,Home,22m-10m (own),Right,Lineout,3,4480,0,0,0,0,Against Penalty Kick (-3)
14562,10,Wasps,Bath,2,Home,22m-10m (own),Right,Lineout,3,4471,0,0,0,0,Against Penalty Kick (-3)
14563,10,Wasps,Bath,3,Home,22m-10m (own),Right,Lineout,3,4461,0,0,0,0,Against Penalty Kick (-3)
14564,10,Wasps,Bath,1,Away,22m-10m (own),Left,Kick (Open Play),-3,4449,0,0,0,0,For Penalty Kick (+3)
14565,10,Wasps,Bath,2,Away,22m-10m (own),Left,Kick (Open Play),-3,4442,0,0,0,0,For Penalty Kick (+3)
14566,10,Wasps,Bath,3,Away,22m-10m (own),Left,Kick (Open Play),-3,4437,0,0,0,0,For Penalty Kick (+3)
14567,10,Wasps,Bath,1,Home,22m-10m (own),Left,Kick (Open Play),3,4430,0,0,0,0,Against Penalty Kick (-3)
14568,10,Wasps,Bath,2,Home,10m-22m (opp),Left,Kick (Open Play),3,4417,0,0,0,0,Against Penalty Kick (-3)
14569,10,Wasps,Bath,3,Home,10m-22m (opp),Left,Kick (Open Play),3,4410,0,0,0,0,Against Penalty Kick (-3)
14570,10,Wasps,Bath,4,Home,Half-10m (opp),Centre,Kick (Open Play),3,4401,0,0,0,0,Against Penalty Kick (-3)
14571,10,Wasps,Bath,1,Away,22m-10m (own),Left,Lineout,-3,4363,0,0,0,0,For Penalty Kick (+3)
14572,10,Wasps,Bath,1,Home,10m-22m (opp),Centre,Turnover Steal,3,4355,0,0,0,0,Against Penalty Kick (-3)
14573,10,Wasps,Bath,2,Home,22m-5m (opp),Left,Turnover Steal,3,4341,0,0,0,0,Against Penalty Kick (-3)
14574,10,Wasps,Bath,3,Home,22m-5m (opp),Left,Turnover Steal,3,4335,0,0,0,0,Against Penalty Kick (-3)
14575,10,Wasps,Bath,4,Home,22m-5m (opp),Centre,Turnover Steal,3,4328,0,0,0,0,Against Penalty Kick (-3)
14576,10,Wasps,Bath,5,Home,10m-22m (opp),Centre,Turnover Steal,3,4321,0,0,0,0,Against Penalty Kick (-3)
14577,10,Wasps,Bath,1,Home,5m-Goal (opp),Right,Lineout,3,4260,0,0,0,0,Against Penalty Kick (-3)
14578,10,Wasps,Bath,2,Home,22m-5m (opp),Right,Lineout,3,4245,0,0,0,0,Against Penalty Kick (-3)
14579,10,Wasps,Bath,1,Away,5m-22m (own),Centre,Turnover Steal,-3,4239,0,0,0,0,For Penalty Kick (+3)
14580,10,Wasps,Bath,1,Home,22m-10m (own),Centre,Kick (Open Play),3,4231,0,0,0,0,Against Penalty Kick (-3)
14581,10,Wasps,Bath,1,Away,22m-10m (own),Right,Lineout,-3,4195,0,0,0,0,For Penalty Kick (+3)
14582,10,Wasps,Bath,2,Away,5m-22m (own),Centre,Lineout,-3,4184,0,0,0,0,For Penalty Kick (+3)
14583,10,Wasps,Bath,1,Home,10m-Half (own),Left,Lineout,3,4148,0,0,0,0,Against Penalty Kick (-3)
14584,10,Wasps,Bath,1,Away,10m-22m (opp),Centre,Turnover Steal,-3,4141,0,0,0,0,For Penalty Kick (+3)
14585,10,Wasps,Bath,2,Away,10m-22m (opp),Centre,Turnover Steal,-3,4130,0,0,0,0,For Penalty Kick (+3)
14586,10,Wasps,Bath,1,Away,5m-22m (own),Left,Restart Kick,0,4023,0,0,0,0,Against Penalty Kick (-3)
14587,10,Wasps,Bath,2,Away,5m-22m (own),Left,Restart Kick,0,4015,0,0,0,0,Against Penalty Kick (-3)
14588,10,Wasps,Bath,1,Home,10m-22m (opp),Right,Kick (Open Play),0,4003,0,0,0,0,For Penalty Kick (+3)
14589,10,Wasps,Bath,1,Home,5m-22m (own),Left,Restart Kick,3,3902,0,0,0,0,Against Penalty Kick (-3)
14590,10,Wasps,Bath,2,Home,5m-22m (own),Left,Restart Kick,3,3890,0,0,0,0,Against Penalty Kick (-3)
14591,10,Wasps,Bath,1,Away,Half-10m (opp),Right,Lineout,-3,3861,0,0,0,0,For Penalty Kick (+3)
14592,10,Wasps,Bath,2,Away,10m-22m (opp),Centre,Lineout,-3,3851,0,0,0,0,For Penalty Kick (+3)
14593,10,Wasps,Bath,3,Away,22m-5m (opp),Left,Lineout,-3,3841,0,0,0,0,For Penalty Kick (+3)
14594,10,Wasps,Bath,1,Away,22m-5m (opp),Left,Lineout,-3,3778,0,0,0,0,For Penalty Kick (+3)
14595,10,Wasps,Bath,2,Away,22m-5m (opp),Centre,Lineout,-3,3770,0,0,0,0,For Penalty Kick (+3)
14596,10,Wasps,Bath,3,Away,22m-5m (opp),Centre,Lineout,-3,3764,0,0,0,0,For Penalty Kick (+3)
14597,10,Wasps,Bath,4,Away,22m-5m (opp),Centre,Lineout,-3,3757,0,0,0,0,For Penalty Kick (+3)
14598,10,Wasps,Bath,1,Away,5m-Goal (opp),Left,Lineout,-3,3715,0,0,0,0,For Penalty Kick (+3)
14599,10,Wasps,Bath,1,Home,Goal-5m (own),Centre,Scrum,3,3600,0,0,0,0,Against Penalty Kick (-3)
14600,10,Wasps,Bath,1,Away,10m-Half (own),Left,Kick (Open Play),-3,3522,0,0,0,0,For Penalty Kick (+3)
14601,10,Wasps,Bath,2,Away,Half-10m (opp),Centre,Kick (Open Play),-3,3511,0,0,0,0,For Penalty Kick (+3)
14602,10,Wasps,Bath,3,Away,Half-10m (opp),Centre,Kick (Open Play),-3,3504,0,0,0,0,For Penalty Kick (+3)
14603,10,Wasps,Bath,1,Away,5m-22m (own),Left,Restart Kick,0,3407,0,0,0,0,For Try (+5)
14604,10,Wasps,Bath,2,Away,5m-22m (own),Centre,Restart Kick,0,3398,0,0,0,0,For Try (+5)
14605,10,Wasps,Bath,1,Home,10m-Half (own),Right,Kick (Open Play),0,3392,0,0,0,0,Against Try (-5)
14606,10,Wasps,Bath,1,Away,10m-22m (opp),Left,Lineout,0,3317,0,0,0,0,For Try (+5)
14607,10,Wasps,Bath,2,Away,10m-22m (opp),Centre,Lineout,0,3306,0,0,0,0,For Try (+5)
14608,10,Wasps,Bath,3,Away,10m-22m (opp),Centre,Lineout,0,3300,0,0,0,0,For Try (+5)
14609,10,Wasps,Bath,1,Away,22m-10m (own),Left,Restart Kick,5,3189,0,0,0,0,For Penalty Kick (+3)
14610,10,Wasps,Bath,2,Away,22m-10m (own),Left,Restart Kick,5,3178,0,0,0,0,For Penalty Kick (+3)
14611,10,Wasps,Bath,1,Home,Half-10m (opp),Right,Kick (Open Play),-5,3172,0,0,0,0,Against Penalty Kick (-3)
14612,10,Wasps,Bath,1,Away,Half-10m (opp),Left,Turnover Steal,5,3160,0,0,0,0,For Penalty Kick (+3)
14613,10,Wasps,Bath,1,Home,Half-10m (opp),Left,Lineout,-5,3119,0,0,0,0,Against Penalty Kick (-3)
14614,10,Wasps,Bath,1,Away,10m-Half (own),Right,Turnover Steal,5,3113,0,0,0,0,For Penalty Kick (+3)
14615,10,Wasps,Bath,2,Away,10m-Half (own),Centre,Turnover Steal,5,3106,0,0,0,0,For Penalty Kick (+3)
14616,10,Wasps,Bath,1,Home,Half-10m (opp),Centre,Scrum,-5,3047,0,0,0,0,Against Penalty Kick (-3)
14617,10,Wasps,Bath,1,Away,10m-22m (opp),Right,Lineout,5,2996,0,0,0,0,For Penalty Kick (+3)
14618,10,Wasps,Bath,1,Home,5m-22m (own),Left,Turnover Steal,-5,2975,0,0,0,0,Against Penalty Kick (-3)
14619,10,Wasps,Bath,1,Home,Half-10m (opp),Left,Lineout,-5,2942,0,0,0,0,Against Penalty Kick (-3)
14620,10,Wasps,Bath,1,Away,10m-Half (own),Centre,Scrum,5,2889,0,0,0,0,For Penalty Kick (+3)
14621,10,Wasps,Bath,1,Away,10m-22m (opp),Right,Lineout,5,2842,0,0,0,0,For Penalty Kick (+3)
14622,10,Wasps,Bath,1,Home,22m-10m (own),Left,Turnover Steal,-5,2836,0,0,0,0,Against Penalty Kick (-3)
14623,10,Wasps,Bath,2,Home,10m-Half (own),Centre,Turnover Steal,-5,2831,0,0,0,0,Against Penalty Kick (-3)
14624,10,Wasps,Bath,1,Away,5m-22m (own),Left,Kick (Open Play),5,2823,0,0,0,0,For Penalty Kick (+3)
14625,10,Wasps,Bath,1,Home,10m-22m (opp),Right,Lineout,-5,2791,0,0,0,0,Against Penalty Kick (-3)
14626,10,Wasps,Bath,2,Home,10m-22m (opp),Centre,Lineout,-5,2757,0,0,0,0,Against Penalty Kick (-3)
14627,10,Wasps,Bath,1,Away,22m-10m (own),Centre,Turnover Steal,5,2755,0,0,0,0,For Penalty Kick (+3)
14628,10,Wasps,Bath,2,Away,10m-22m (opp),Centre,Turnover Steal,5,2747,0,0,0,0,For Penalty Kick (+3)
14629,10,Wasps,Bath,1,Away,22m-10m (own),Left,Restart Kick,5,2637,0,1,0,0,For Penalty Kick (+3)
14630,10,Wasps,Bath,1,Home,5m-22m (own),Right,Kick (Open Play),-5,2630,1,0,0,0,Against Penalty Kick (-3)
14631,10,Wasps,Bath,1,Away,22m-10m (own),Left,Restart Kick,5,2606,0,1,0,0,For Penalty Kick (+3)
14632,10,Wasps,Bath,1,Home,10m-Half (own),Right,Kick (Open Play),-5,2596,1,0,0,0,Against Penalty Kick (-3)
14633,10,Wasps,Bath,2,Home,10m-Half (own),Right,Kick (Open Play),-5,2591,1,0,0,0,Against Penalty Kick (-3)
14634,10,Wasps,Bath,1,Away,5m-22m (own),Right,Restart Kick,8,2471,0,1,0,0,Against Penalty Kick (-3)
14635,10,Wasps,Bath,2,Away,5m-22m (own),Centre,Restart Kick,8,2462,0,1,0,0,Against Penalty Kick (-3)
14636,10,Wasps,Bath,3,Away,5m-22m (own),Right,Restart Kick,8,2453,0,1,0,0,Against Penalty Kick (-3)
14637,10,Wasps,Bath,1,Home,Half-10m (opp),Centre,Kick (Open Play),-8,2445,1,0,0,0,For Penalty Kick (+3)
14638,10,Wasps,Bath,2,Home,Half-10m (opp),Centre,Kick (Open Play),-8,2438,1,0,0,0,For Penalty Kick (+3)
14639,10,Wasps,Bath,1,Home,10m-22m (opp),Left,Lineout,-8,2400,1,0,0,0,For Penalty Kick (+3)
14640,10,Wasps,Bath,1,Away,10m-22m (opp),Right,Restart Kick,5,2394,0,1,0,0,For Penalty Kick (+3)
14641,10,Wasps,Bath,2,Away,22m-5m (opp),Right,Restart Kick,5,2389,0,1,0,0,For Penalty Kick (+3)
14642,10,Wasps,Bath,3,Away,22m-5m (opp),Centre,Restart Kick,5,2381,0,1,0,0,For Penalty Kick (+3)
14643,10,Wasps,Bath,4,Away,22m-5m (opp),Centre,Restart Kick,5,2373,0,1,0,0,For Penalty Kick (+3)
14644,10,Wasps,Bath,5,Away,22m-5m (opp),Centre,Restart Kick,5,2369,0,1,0,0,For Penalty Kick (+3)
14645,10,Wasps,Bath,1,Home,5m-22m (own),Centre,Scrum,-5,2309,1,0,0,0,Against Penalty Kick (-3)
14646,10,Wasps,Bath,1,Away,5m-22m (own),Right,Restart Kick,8,2209,0,1,0,0,For Converted Try (+7)
14647,10,Wasps,Bath,2,Away,5m-22m (own),Right,Restart Kick,8,2199,0,0,0,0,For Converted Try (+7)
14648,10,Wasps,Bath,3,Away,5m-22m (own),Centre,Restart Kick,8,2190,0,1,0,0,For Converted Try (+7)
